Year,Population,GDP_Per_Capita,Per_Capita_Sugar_Consumption,Total_Sugar_Consumption,Sugar_From_Sugarcane,Sugar_From_Beet,Sugar_From_HFCS,Sugar_From_Other,Processed_Food_Consumption,Avg_Daily_Sugar_Intake,Diabetes_Prevalence,Obesity_Rate,Sugar_Imports,Sugar_Exports,Avg_Retail_Price_Per_Kg,Gov_Tax,Gov_Subsidies,Education_Campaign,Urbanization_Rate,Climate_Conditions,Sugarcane_Production_Yield,Net_Sugar_Trade,Continent_Africa,Continent_Asia,Continent_Europe,Continent_North America,Continent_Oceania,Continent_South America,PC1,PC2,Cluster
1980,219230883.6520363,30548.343512979834,19.27231222305249,4225086.038677738,67.24135046883347,36.78358410129111,23.001352974379536,-27.02628754450413,154.61880661133807,52.80613549116383,9.843553450939964,37.0029433441094,9548808.561342595,5453046.316756273,2.022990456409395,0.0,0,0.0,85.9110441412548,3,45.54177251591745,-4132695.456542492,0,0,1,0,0,0,-1.3810476842569532,-1.300784870340511,0
2019,266517933.42969608,26995.61110731188,53.64869710264671,14298339.882993124,62.24263642073922,24.867912220110888,45.8998117516189,-33.01036039246901,103.2531847607694,146.997430061252,10.516613921950992,12.899592887010488,3994494.893648456,558054.9570354975,3.937645774496227,0.0,0,1.0,24.757143225248697,1,68.75442795809116,-3854834.1809809627,0,1,0,0,0,0,1.5691669404798916,-0.588793806385568,2
2008,118616855.77934717,47463.75142502616,10.904454165447945,1293452.06709544,55.2149694640877,34.70124184140148,37.10520834014021,-27.021419645629397,271.0353895408646,29.878204413327367,11.192350714581332,20.111959460431464,7772259.117992431,5245459.310266326,3.940889708155032,0.0,0,0.0,14.337124162395591,2,36.5858576845953,-2526799.8077261047,0,0,1,0,0,0,-1.4387568820394283,-1.380046647538351,0
1975,41687891.40554067,29181.57308980157,66.15578313960877,2757895.1033725087,53.58991177481132,13.200795411720456,13.40971703407064,16.021304080686846,24.02630835178797,181.26684580252805,6.67653085983308,20.43175862395633,717511.8404645364,612769.6583084707,4.512414571687413,1.0,0,0.0,51.32843854452327,3,54.23868210139162,-104742.18215606571,0,0,0,1,0,0,-0.5407553832750884,2.050316707271767,3
1992,176130877.22509366,46409.18702870523,15.145046876658215,2667510.3920009765,87.84596708595446,29.84582122374336,34.165227099617056,-52.42012405896094,103.984030859065,41.49742844204352,3.866539197406056,37.35241339018752,9046734.613995004,9522016.77974872,3.7549304301734407,0.0,0,1.0,62.35984041757561,4,59.1019825260916,563634.2755243573,0,1,0,0,0,0,1.5729830674954168,-0.34856292656582594,2
1969,63770552.54036386,45871.45500193125,34.73996039106359,2215386.46936848,87.84596708595446,30.608596696809144,18.531768775304663,-38.94650299439385,264.046119914394,95.18749147151424,15.222504396376891,9.026156834347065,3458636.0194082344,7417684.693057151,4.774125823065534,0.0,0,0.0,62.428620821737454,2,40.73374447072543,3959048.673648916,0,1,0,0,0,0,1.6423367536579647,-0.443526793377059,2
2003,20181282.76220521,14830.932894624846,66.42094719806886,1390124.2984552556,85.91701535212772,33.3337318067675,31.63617373018902,-50.88692088908425,284.43455776193537,181.9933953227087,5.575846630241489,21.748565259434724,7659811.949411501,558054.9570354975,4.774125823065534,0.0,0,0.0,75.38197195729344,3,39.8597204147968,-6834876.492590643,0,0,1,0,0,0,-1.3687639515972576,-1.1288264055859951,0
1977,265983182.13636035,2981.305456406525,66.42094719806886,14839316.921772525,68.34525728561793,23.74299536927757,19.07807994755446,-11.166332602449955,219.67521909682165,181.9933953227087,7.975120430976785,33.33126729810715,6557985.03081135,4877970.224891006,2.3380980489989387,1.0,1,1.0,68.56223189610193,3,35.80945912304104,-1680014.8059203438,0,0,1,0,0,0,-1.4013376106594684,-1.360263981046684,0
1992,261381541.62376916,22238.83618601001,55.439368635209895,14490827.640519597,82.31663039248343,32.7729046389851,29.77675198646373,-44.86628701793225,271.1936191937052,151.90387006047513,14.599499623944894,7.161049660450852,4029943.900850157,9432791.321530009,3.746885857222008,0.0,1,0.0,26.441051719447167,1,38.70373798686385,5402847.420679852,0,0,0,1,0,0,-0.5468696083045602,1.7059540211654163,3
1988,284403369.14416385,43137.82173751483,59.54725151380791,14839316.921772525,83.37128794364835,37.74055254599086,50.529820205984976,-60.3822373636425,24.02630835178797,163.15946914783368,11.09597458295872,31.099304615474725,766823.8077159529,7983167.595409995,0.7246161042749701,0.0,0,0.0,84.73442730834053,3,62.9476962373746,6843333.527509561,0,0,1,0,0,0,-1.3715407803620656,-1.4001498225705187,0
1990,142727421.71693376,41888.64374567661,66.42094719806886,9686353.224132665,61.99236842562328,38.26921746486968,12.721009332210569,-13.22214851748194,233.8067589628143,181.9933953227087,6.3596449761052325,8.29108606510032,6155412.934163175,2730776.444716927,2.235553229498322,0.0,0,1.0,26.57639897688469,1,68.05860002790197,-3424636.4894462475,0,0,0,1,0,0,-0.5606595517308686,1.9331271415423508,3
1983,88906358.26491623,30381.62478289113,65.282918111934,5804066.506238792,73.4411620067556,9.390280268687745,3.1522188568801512,16.021304080686846,143.87146358762925,178.87519562669917,9.738662932369744,20.832564474384554,719670.421152,6766744.044374499,2.3379430903950524,0.0,0,0.0,39.37379556451568,2,33.73078282854928,6047073.623222498,0,0,0,1,0,0,-0.5556401289757311,1.9729488627263054,3
2019,231165339.9255503,8254.591296103084,45.4370610984501,10503473.674041215,87.84596708595446,26.850769543794843,9.299805934690252,-24.423456148836134,210.22558868619373,124.49754740975328,13.976338502003458,10.528612504997325,9548808.561342595,7677486.064009387,4.240052630468064,0.0,1,1.0,57.1132068436356,1,52.16746147249727,-1916056.9490514472,0,1,0,0,0,0,1.621972636292463,-0.556561407145122,2
1971,54967984.69308992,5825.591839529224,52.75010376036745,2899566.896058783,61.20271200797358,8.972009022934198,50.51139108301715,-20.68611211392493,134.6884447407714,144.53528430340685,15.222504396376891,18.64406277670509,4288340.678394682,6488263.914784821,1.7277869363355542,0.0,1,1.0,32.290032621604674,2,79.91581791458637,2199923.236390139,0,1,0,0,0,0,1.5871886138058338,-0.45455643833930526,2
1979,73744330.9680679,47463.75142502616,43.59547600665431,3214919.211345178,76.51545496794324,37.29049337036728,24.903433779068106,-38.709382117378624,175.0997611179071,119.45160425823282,11.362978615296925,6.671583164251271,2910214.132236323,8962431.27956431,1.46309457688337,1.0,0,0.0,30.782050437732373,2,60.29077600918317,6052217.1473279875,0,0,1,0,0,0,-1.3920343621638913,-1.3586244510344407,0
1965,77449105.23600683,21359.18525827023,37.92219280815233,2937039.9015787314,76.50164500589801,38.26921746486968,44.3855652516132,-59.325995582130815,85.39971169543868,103.9068082943374,6.168448768446507,34.476276609502094,2082897.1990209264,2341353.5704001854,2.580636506453783,0.0,0,1.0,60.89755816052403,5,52.872915933538565,258456.37137925904,0,0,0,1,0,0,-0.549270772681592,2.033528608930503,3
1967,284403369.14416385,32583.970328320254,62.25388607438157,14839316.921772525,68.1068260735418,22.48572055874529,3.1522188568801512,7.561761572189084,176.4876522696225,170.5756478438055,13.994649280531894,9.68323148847278,744200.9560659069,7465390.488769276,1.5209130126957704,0.0,1,1.0,85.9110441412548,2,87.80692046720861,6721189.532703369,0,0,0,0,1,0,-0.3140373913398928,0.5701081882151586,1
1973,219217052.73049116,45340.28854029055,52.971632288906285,11612285.108697357,69.61315421010951,38.26921746486968,8.780867457185641,-16.990284019713442,94.33683169350276,145.14227247160323,13.731847109357044,11.5614276451416,7081822.03747691,6036863.327223291,1.289538928642123,0.0,0,0.0,29.772113266743,1,76.81233909099058,-1044958.7102536196,0,0,0,0,1,0,-0.39022772603695477,0.571059545322224,1
1964,40974742.98206388,43559.71222786928,60.88805107392201,2494872.2434327328,68.25530049160223,31.818456799163545,34.136998581952184,-34.210755872717954,91.27267645675714,166.8332599425463,14.960063075075196,21.037826470001868,9548808.561342595,9522016.77974872,2.633313880385744,0.0,1,1.0,59.046475113355406,3,86.87002403356155,-245809.16660778038,0,1,0,0,0,0,1.6200102630607796,-0.41148134438443373,2
2013,28760917.559048124,28561.70751546816,11.234212621351668,392941.95378808025,70.84307692059865,29.35785836538878,43.2182239044094,-43.41915919039684,104.86329267558436,30.78174258250357,4.0296940600878735,6.671583164251271,4590843.391875658,6839321.776007219,1.7263755247953818,0.0,0,0.0,55.31973799894902,4,33.73078282854928,2248478.384131561,0,1,0,0,0,0,1.624272269152857,-0.33194794895977225,2
1995,253001641.221769,24651.30643835212,42.4715358955913,10745368.286793876,55.95111183980621,25.32652298233555,47.27314853582848,-28.55078335797026,68.22203494791174,116.37200835392018,7.723177960340939,37.23729892044745,7046413.806451559,4333122.834456148,1.0476275154588768,0.0,0,0.0,14.337124162395591,2,60.12733626623677,-2713290.9719954114,0,1,0,0,0,0,1.5106474520073767,-0.5003942370112947,2
2013,240880022.5903837,36895.33104912268,26.418593842636167,6363711.481620372,81.78988447980049,19.237215757372407,38.58093168325208,-39.60803192042499,74.5979656886672,72.3869471288231,5.643931001257895,19.473621722558462,4844523.187732509,1161012.6081764104,1.6492034303500192,0.0,1,0.0,14.337124162395591,5,77.28009860548178,-3683510.579556099,0,0,0,1,0,0,-0.5871181124238144,1.759343436836806,3
2007,201627378.8244982,17807.46177479549,38.37060858989754,7736565.233881817,76.44300451123691,38.26921746486968,45.40097781824021,-60.3822373636425,280.142105250208,105.13546753631928,5.694066557101657,23.542009659833152,4046710.7159679728,6366510.516359263,3.863565452908627,0.0,1,1.0,85.53135615088985,4,74.60368535717852,2319799.8003912903,0,0,1,0,0,0,-1.3611819863440517,-1.3012909523466325,0
1997,59634095.066588216,31456.83619120884,44.84275390137572,2674157.049202259,87.84596708595446,11.8967970651905,9.94513391960928,-10.794821916449337,141.7918662947234,122.8691456897695,7.781066545686821,35.43123558606368,3626660.347775496,9522016.77974872,0.9900805918037556,0.0,0,1.0,67.83338671056585,5,62.26830006718216,5955761.981889568,0,1,0,0,0,0,1.5977765559761394,-0.3203927903352849,2
1962,144604778.1278921,2981.305456406525,59.97430068859848,8672570.44445027,59.82572756292448,33.08882639400649,39.49044032976846,-32.404994286699434,188.10100505876497,164.32958388675985,3.9973820309991934,25.162353949467064,8949462.129604341,3320867.61284106,0.9288516917411268,0.0,1,0.0,22.663565984526542,4,63.70448585411184,-5628594.516763281,0,0,1,0,0,0,-1.4449872838031177,-1.3280798690122475,0
1995,181215057.6917249,41303.47175715361,8.267708415975648,1281562.3286316963,55.838729722971145,17.860852952064207,25.517545976329878,0.7828713486347851,175.81289462616638,22.65352105977328,13.186876524775943,7.790410132350463,7603624.701444116,6573491.099680781,2.33867119883702,0.0,0,0.0,38.26348601668333,4,51.17825322620855,-1030133.601763335,0,0,0,1,0,0,-0.5230828283365255,1.738820849084667,3
1981,279709120.5252651,47463.75142502616,15.65891922430372,4379942.52460616,63.70216263449967,31.36359971800934,54.8923594596521,-49.958121812161096,86.96783526691837,42.9054386745922,13.433775002008996,33.109541382983416,8588112.952524174,7859369.48025872,1.2307219436621133,0.0,0,0.0,55.28267725929277,3,47.750834443338455,-728743.472265454,0,1,0,0,0,0,1.5832027194819915,-0.5751742292517373,2
1967,51657698.31902576,47463.75142502616,64.89397318322054,3352273.2894217544,70.38965612594023,10.729069096254076,36.91708181030476,-18.035807032499065,24.02630835178797,177.8094865220243,15.222504396376891,37.05717195495416,965195.5381695963,8752614.951941233,2.242907328869495,0.0,0,0.0,67.38719789696297,1,43.20210677232252,6843333.527509561,0,1,0,0,0,0,1.5950558124815841,-0.3007900379969985,2
2020,155118595.33668798,18314.794606621817,66.42094719806886,10528301.775868488,58.200382177372326,18.06565087859053,32.50011178427775,-8.766144840240614,40.25558563314984,181.9933953227087,4.474977985649821,33.288401403473244,3621682.783207546,7654745.722288773,4.622098204230294,0.0,0,1.0,20.031606526773444,4,70.86495301018809,4033062.9390812274,0,1,0,0,0,0,1.5286269622033615,-0.424357098304235,2
2021,48167740.02461529,26789.51346118609,8.602474401334092,414361.7505318686,68.42404124287647,38.11512140814614,34.6956823647653,-41.2348450157879,250.92710950081675,23.570779859655413,9.625000557511648,11.653541027291231,2086232.2834313484,4147355.968375824,1.1646168324667645,0.0,1,0.0,14.337124162395591,5,61.35391550417715,2061123.6849444755,0,0,1,0,0,0,-1.4141205727578643,-1.4052629235250456,0
1973,133710952.83167152,12192.739674624729,26.566190289597756,3552190.616729615,75.70452990857478,24.50533327430441,49.87913446759622,-50.08899765047539,41.71262004403316,72.79136139349785,3.4972647772680614,21.838546991113084,1712375.6516538437,558054.9570354975,3.7316180635129528,0.0,0,0.0,61.91866940076543,3,37.24373753343612,-1628804.3270746556,0,1,0,0,0,0,1.5976172022500423,-0.330426410363982,2
1966,60840357.41464595,15497.876564524968,8.267708415975648,392941.95378808025,52.2468518050161,22.193714129987427,3.1522188568801512,16.021304080686846,69.961826087914,22.65352105977328,9.796349788483244,15.481505722681078,8817907.597086793,5891815.220068063,0.8428432373590662,0.0,0,0.0,55.27328407862264,2,44.99531731405808,-2926092.37701873,0,1,0,0,0,0,1.6114749650059363,-0.35607762634130724,2
1963,251019676.28624815,23138.63203180518,54.23412085765793,13613831.461358553,80.32119452738672,31.32374340214514,51.6160861777952,-60.3822373636425,274.719132487198,148.6014911499827,4.514454830223354,25.931884784493363,8890891.52579449,5525052.405101384,3.999476580738064,0.0,0,1.0,70.99678037330291,2,96.10163681197729,-3365839.1206931053,0,1,0,0,0,0,1.596608176592569,-0.39514916797993377,2
2021,77166147.01361637,37480.50488925153,49.32611171566396,3806305.98826099,87.58845122652119,19.596878322150992,3.1522188568801512,-8.936551708715541,244.26665516996772,135.15354610091927,8.15537879975888,34.30207322697011,5719066.765026987,4228754.534715909,4.7080676777113695,0.0,0,1.0,22.55342504208695,2,68.32000732268227,-1490312.230311078,0,0,0,0,0,1,-0.42531957079969146,0.7583935893680892,1
1978,125714310.15696324,2981.305456406525,41.7123325009112,5243837.105389928,60.729928596928616,22.255859284807283,34.95968606676332,-17.945473948499227,25.449587694945592,114.29179105249668,7.169255211660019,19.005561453217595,2593125.091949593,6335151.730634502,4.001558395142357,1.0,1,1.0,49.68686087193204,2,51.95268605203494,3742026.6386849093,1,0,0,0,0,0,-0.3673087793598335,0.7777660643592577,1
2002,122928508.09514844,19991.81945554889,49.957976261611726,6141259.48929277,81.04889486607912,24.621244538761545,30.155576738030497,-35.82571614287116,196.60166883709064,136.88485495681613,7.450029764409599,25.7309891565054,9548808.561342595,558054.9570354975,4.468784693725598,0.0,0,0.0,68.44762399208548,4,85.04867473862659,-6834876.492590643,0,1,0,0,0,0,1.6100596868536767,-0.37834444414991314,2
2006,260022193.0465058,28046.59745700823,39.9564288162583,10389558.247110084,66.71737044934001,38.26921746486968,22.22115484914619,-28.588067188983644,159.5479418232862,109.48061495654775,5.412259278884033,6.671583164251271,1098402.8492179564,9090835.000698395,3.836986990740924,0.0,0,0.0,82.68481210688893,5,36.06555053381934,6843333.527509561,0,0,0,0,1,0,-0.3180072242621878,0.6126182011022215,1
1983,227581441.95494583,11151.560588245982,20.52467641273028,4671035.453667822,76.5773064759194,33.18806413972638,7.723192668696052,-17.488563284341836,115.82283039714828,56.23761337088097,3.832811342037328,17.275897024763196,7766902.688076267,3047439.863096011,1.7370465074598915,0.0,0,1.0,62.69446634573371,1,89.99563783661515,-4719462.824980256,0,1,0,0,0,0,1.5977665625735848,-0.3803155459506223,2
1975,18215071.21551012,4384.695555753975,54.03169277210677,984191.1317384884,79.72064280320512,6.646180221083272,7.444288955380722,6.442058458317646,154.3013461572059,148.04683819557258,3.4972647772680614,26.735475065086263,3289279.29814251,1219184.798844012,1.534312686598973,0.0,0,0.0,71.85171258536258,2,91.25382006527474,-2070094.499298498,0,0,0,1,0,0,-0.534868983290663,2.2002957890513946,3
1965,21059149.693281136,27208.90603625725,55.91305511922113,1177481.397564357,61.7989459716412,32.42662259462736,44.52951778614656,-38.75508635241511,53.80535822535474,153.2017710266659,13.04836541092938,38.24432600462176,4027154.7550497167,1964724.3188442208,4.549958959713397,0.0,0,1.0,14.717188297550445,3,43.95230474633362,-2062430.4362054958,0,1,0,0,0,0,1.5299757364236892,-0.3844244387396801,2
2003,165807976.29408053,32071.594232046093,60.523123049762326,10035216.55187871,81.49590381586404,22.604145447961194,6.809761653302331,-10.909810917127572,284.43455776193537,165.8333571563488,15.222504396376891,14.736946107048947,8007990.018905314,5975695.425466664,0.7246161042749701,0.0,0,0.0,14.337124162395591,4,87.15928783183463,-2032294.5934386496,0,0,0,0,1,0,-0.4008053218210283,0.5009121779750989,1
1967,128887989.17998023,32229.61337363403,66.42094719806886,8637426.54557917,54.20445340967085,13.073298985857814,41.23524060464002,-8.512993000168677,59.73322009236685,181.9933953227087,15.173490088846,11.115949639625205,561911.1120769694,7782591.649961467,2.9306281628895263,0.0,1,1.0,65.50382634721838,3,70.59759087227435,6843333.527509561,0,1,0,0,0,0,1.643734836216556,-0.5179151712958086,2
1984,83399681.94051577,18150.92705926184,53.59020476313544,4469406.032372609,87.84596708595446,34.87258115143125,56.94214655834641,-60.3822373636425,63.96693420952931,146.8371610509911,11.466026526050232,36.3490094881988,4686401.646771415,1563375.8862531343,2.01331859890496,0.0,1,1.0,45.265461897642815,4,76.14260325177716,-3123025.760518281,0,0,0,0,1,0,-0.40524265998029363,0.7554662231339722,1
1991,237993660.52401415,12249.40889898383,8.545736449662723,2033831.0995287243,63.48099939845389,14.46861290871574,40.91326957624906,-18.86288188341869,116.96468245136,23.415317872075864,3.7714392834326342,24.69311199304581,4099504.6199096073,6815344.347777803,4.604784052012701,0.0,0,0.0,14.337124162395591,1,79.68001678538707,2715839.727868196,0,1,0,0,0,0,1.5228526955278787,-0.4470074022072971,2
